iupui.edu,career.uc.iupui.edu,"
    Academic and Career Development: Career Planning > Faculty & Staff
",,
iu.edu,nursing.iu.edu,File Not Found: Error: School of Nursing: Indiana University,,-
iu.edu,pathology.medicine.iu.edu,Graduate - Department of Pathology and Laboratory Medicine,,
iu.edu,www.dentistry.iu.edu,Oral and Maxillofacial Surgery for Indiana University School of Dentistry,,Oral and Maxillofacial Surgery for Indiana University School of Dentistry
iupui.edu,socialwork.iupui.edu,Welcome to the MSW Program Indianapolis: NCWWI : Indiana University School of Social Work,,
iupui.edu,www.registrar.iupui.edu,"IUPUI Registrar - Procedure for Adding Notations
on Official Indiana University Transcripts",,
iu.edu,bulletins.iu.edu,"
            School Honors
            : IUPUI Bulletins
        ",,School honors at IUPUI
iupui.edu,cln.iupui.edu,"IUPUI Family, School, and Neighborhood Engagement",,
iupui.edu,www.spea.iupui.edu,SPEA | Faculty and staff | IUPUI,,
linkedin.com,linkedin.com,School of Science at IUPUI | LinkedIn,,
kelleybizblog.com,kelleybizblog.com,Carli DePue nabs a Big Four offer nine months before graduating | Kelley School of Business Indianapolis,,
iupui.edu,magazine.iupui.edu,Spring 2013: IUPUI Magazine: Indiana University-Purdue University Indianapolis,,IUPUI Magazine is published for alumni of the schools of Indiana University-Purdue University Indianapolis.
iu.edu,communications.iu.edu,404 Page Not Found: Error: IU Communications: Indiana University,,The page you requested could not be found.
iupui.edu,sos.science.iupui.edu,"School of Science
Graduate Student Council",,
iupui.edu,physics.iupui.edu,High School Summer Research | Physics @ IUPUI,,
iupui.edu,math.iupui.edu,BS Mathematics: Education (Secondary School Teaching) Concentration | Mathematical Sciences @ IUPUI,,
iupui.edu,indi.iupui.edu,INDI | Integrated Nanosystems Development Institute,,"At IUPUI, the expertise and resources in nanoscale science and engineering, coupled with the desire by the IUPUI researchers from diverse disciplines to develop nanotechnology-based systems that address major societal and economic needs, have constituted the main driving forces for the establishment of the Integrated Nanosystems Development Institute (INDI)."
iupui.edu,www.cees.iupui.edu,Professional Development Institute | Center for Earth and Environmental Science,,
iupui.edu,psych.iupui.edu,Fall 2014 Indiana High School Psychology Teachers Association Conference | Psychology @ IUPUI,,
iupui.edu,www.police.iupui.edu,Escorts : Department Information : Police Department : Finance and Administration : IUPUI,,
iupui.edu,strategicplan.iupui.edu,IUPUI Strategic Planning: Lilly School,,IUPUI Strategic Plan
iu.edu,uisapp2.iu.edu,Home - IUSOE@IUPUI Extranet - Indiana University Enterprise Confluence,,
iupui.edu,et2.engr.iupui.edu,"
Graduate Applications for Admission :: Office of Graduate Programs :: Purdue School of Engineering and Technology, IUPUI",,
iupui.edu,www.liberalarts.iupui.edu,IU School of Liberal Arts @ IUPUI: Faculty & Staff Directory,,
iupui.edu,iat.iupui.edu,Publications and Presentations by CRBS Faculty | The Center for Ray Bradbury Studies,,
iupui.edu,journalism.iupui.edu, Support the Department » IUPUI Journalism,,Description: The Department of Journalism and Public Relations at IUPUI relies on support from alumni and friends of the school to enhance student learning and opportunities. Contributing is simple. Your gift...
iupui.edu,db.liberalarts.iupui.edu,Faculty/Staff Guide :: Login,,
iupui.edu,biostat.iupui.edu, - Department of Biostatistics,,
iupui.edu,veterans.iupui.edu,Indiana University Military Withdrawal Policy | IUPUI's Office for Veterans and Military Personnel,,"(OVMP) is a centralized office designed to provide comprehensive resources to veterans and Veterans Affairs benefit recipients to aid in their overall success as IUPUI students. IUPUI Campus Center | Theater Level (Lower Level) | 420 University Blvd. | Indianapolis, IN 46202 | Mon- Thurs.: 8am-5pm Fri.: 9am- 5pm |317-278-9163"
iupui.edu,maxkade.iupui.edu,IU School of Liberal Arts at IUPUI: Max Kade German-American Center,,
iupui.edu,www.et.iupui.edu,"
    Computer Network Center - School of Engineering and Technology, IUPUI
",,
iupui.edu,www.assessmentinstitute.iupui.edu,Assessment Institute,,
iupui.edu,www.cfs.iupui.edu,Administration : Departments : Campus Facility Services : Finance and Administration : IUPUI,,
iupui.edu,police.iupui.edu,Crime Alerts : Police Department : Finance and Administration : IUPUI,,
indiana.edu,facet.indiana.edu,Faculty Colloquium on Excellence in Teaching: Indiana University,,The Faculty Colloquium on Excellence in Teaching (FACET) is a community of Indiana University faculty who are committed to exceptional teaching.
iupui.edu,www.earthsciences.iupui.edu,Department of Earth Sciences Sch,,
iupui.edu,ctl.iupui.edu,IUPUI Center for Teaching and Learning: Faculty & Staff,,
iupui.edu,indiamond6.ulib.iupui.edu,The Program of Digital Scholarship at IUPUI University Library,,
iupui.edu,reserves2.ulib.iupui.edu,Shelved Reserve System (S.R.S.) for University Library and for Herron Art Library | Shelved Reserve System,,
iupui.edu,thepoliscenter.iupui.edu,"  Deep Maps and Spatial Narratives,Site Name: Indiana University-Purdue University Indianapolis",,
iupui.edu,archives.iupui.edu,"Browsing University Library Gateway Newsletter by Title   
               ",,
iupui.edu,tc.iupui.edu,IUPUI Testing Center : Indiana University-Purdue University Indianapolis,,
iupui.edu,apps.kelley.iupui.edu,Request More Information: Kelley School of Business: IUPUI Indianapolis,,
iu.edu,news.iu.edu,"Online degree programs offered at IU Bloomington, IUPUI and IPFW highly ranked by U.S. News: IU Newsroom: Indiana University
                ",,"Indiana University's Kelley School of Business and School of Education made major moves in 2014 rankings of the Best Online Education Programs by U.S. News and World Report, placing No. 1 and 2 respectively."
iu.edu,policies.iu.edu,Temporary Positions (formerly known as Hourly Positions): Establishing Positions - Staff and Temporary: Human Resources: Categories: Policies: University Policies: Indiana University,,Establishes limits on the number of hours that Temporary employees and Temporary employees with PERF may work in a calendar year.
iu.edu,iu.edu,"Code of Student Rights, Responsibilities, and Conduct: Indiana University",,
iu.edu,moneysmarts.iu.edu,"
            MoneySmarts: Indiana University
        ",,Get the tools and personal assistance to get moneysmart!
iupui.edu,forensic.iupui.edu,IUPUI School of Science Map | Forensic & Investigative Sciences @ IUPUI,,
iupui.edu,cs.iupui.edu,IUPUI School of Science Map | Computer & Information Science @ IUPUI,,
iupui.edu,neuroscience.iupui.edu,IUPUI School of Science Map | Neuroscience @ IUPUI,,
iupui.edu,chem.iupui.edu,IUPUI School of Science Map | Chemistry & Chemical Biology @ IUPUI,,
iupui.edu,music.iupui.edu,Support the Department - Music and Arts Technology,,
iupui.edu,acd.iupui.edu,"
    Academic and Career Development > Get What You Need > Academic Support > University Writing Center
",,
iupui.edu,career.iupui.edu,"
    IUPUI Career Services > Employers > School-Specific Career Offices
",,
iu.edu,socialwork.iu.edu,Indiana University School of Social Work,,Indiana University School of Social Work
iupui.edu,academicaffairs.iupui.edu,IUPUI Academic Affairs: New Faculty Welcome,,
iupui.edu,reports.iupui.edu,"
    Headcount by Student School :: IUPUI Institutional Reports
",,
iupui.edu,raac.iupui.edu,"Center for the Study of Religion and American Culture :: 2010 ""The Many and the One"" NEH Institute",,NEH Summer Institute 2010
iupui.edu,journals.iupui.edu,Comprehensive v. Abstinence-Only Sex Education in Public Schools: A Debate over Individual Health and Religious Belief | Jackson | PublicINReview,,Comprehensive v. Abstinence-Only Sex Education in Public Schools: A Debate over Individual Health and Religious Belief
iupui.edu,sciencepreps.iupui.edu,Preparing for Graduate School | PREPs @ IUPUI,,
iupui.edu,photos.iupui.edu,OFFICIAL INDIANA UNIVERSITY AND PURDUE LOGOS,,
iupui.edu,visc.cs.iupui.edu,Faculty - Visc,,
iupui.edu,www.math.iupui.edu,Pavel Bleher : Department of Mathematical Sciences: IUPUI,,"Pavel Bleher, Department of Mathematics
IUPUI"
iupui.edu,www.diversity.iupui.edu,IUPUI Office of Diversity :: Herron School of Art and Design,,
domain,fqdn,title,keywords,description
kent.edu,kent.edu,Calendars | Kent State University,,More Calendars Event Calendar What's Up Kent State? Porthouse Theatre Kent Student Center Programming
kent.edu,www2.kent.edu,"Kent State University Catalog: Majors, Minors, Programs and Courses",,
kent.edu,www.library.kent.edu,Kent State University Libraries,,
kent.edu,business.kent.edu,College of Business Administration,,
kent.edu,social.kent.edu,"Kent State University Social Media Connection:  Connect with Kent State on Facebook, Instagram, Twitter, LinkedIn and More,Social Media Home - NEW",,Kent State is on your favorite social networks.  View our live feeds or connect with us today.
kent.edu,www.sfa.kent.edu,Kent State University's Net Price Calculator,,
kent.edu,planetarium.kent.edu,Kent State University Planetarium,,Fireworks Splice HTML
kent.edu,dept.kent.edu,Graduate Student Senate @ Kent State University,,
kent.edu,onlinedegrees.kent.edu,"Kent State Online | Earn your degree anytime, anywhere with Kent State University’s online graduate degrees and certificate programs offered by our Office of Continuing and Distance Education. At Kent State, we believe in creating every online program with a forward-thinking mindset that helps our students solve the problems of tomorrow, not just those of today.",,
kent.edu,www.geauga.kent.edu,University Offices,,
kent.edu,www.trumbull.kent.edu,Offices and Departments,,
kent.edu,www.stark.kent.edu,Offices & Departments,,
kentstatesports.com,kentstatesports.com,"
    Kent State University Athletics
",,
kent.edu,ecalendar.kent.edu,"
    Kent State University - Grid View
",,
kent.edu,keys.kent.edu,Admissions Login - Kent State University,,
kent.edu,cmsstage.kent.edu,About | Kent State University,,"About KSU   Welcome to Kent State, one of the best Ohio universities. Whether you choose the top-10-ranked Fashion School, the renowned School of Nursing or the College of Architecture and Environmental Design, we have a degree program designed to get you where you want to go."
kent.edu,libguides.library.kent.edu,Home - Library Classroom Scheduling & Use Guidelines - LibGuides at Kent State University,,LibGuides. Library Classroom Scheduling & Use Guidelines. Home.
kent.edu,housing.res.kent.edu,Department of Residence Services - Student Web Login,,
google.com,sites.google.com,division-of-research-and-sponsored-programs-intranet,,"This intranet site contains information and forms related to the Division of Research and Sponsored Programs at Kent State University. Offices include Corporate Engagement and Commercialization, Research Compliance, and Sponsored Programs. "
usablenet.com,assistive.usablenet.com,Kent State University In the News,,
kent.edu,jobs.kent.edu,Kent State University Applicant Portal,,
kent.edu,foe.kent.edu,"
News | Foundations of Excellence | The Kent State University Foundations of Excellence",,
kent.edu,nursing.kent.edu,User account | College of Nursing Portal,,
kent.edu,www.lcinet.kent.edu,"Liquid Crystal Institute, Kent State University",,
google.com,docs.google.com,"Course Overrides and Registration Errors, Department of Mathematical Sciences",,
kent.edu,www.col.kent.edu,Offices & Departments at East Liverpool,,
kent.edu,cmsprod.uis.kent.edu,News: Back to School Checklist from Information Services,,
kent.edu,phys.kent.edu,Send Feedback or Questions to the KSU Physics Department,,Fireworks Splice HTML
kent.edu,publicrelations.kent.edu,video lp2 | Kent State University,,"Experience an online Master’s Degree in Public Relations designed for working professionals who want to develop advanced, cutting-edge PR skills, build a solid"
kent.edu,kentstate.kent.edu,Kent State University Thoughts,,
kent.edu,www.ashtabula.kent.edu,"Ashtabula Area College Committee, Inc.",,
kent.edu,www.lci.kent.edu,"Liquid Crystal Institute, Kent State University",,
kent.edu,flashline.kent.edu,Kent State University Login - powered by SunGard Higher Education,,
kent.edu,rpie-dev.kent.edu,"
    :: RPIE :: Report : Diversity Scorecard (Faculty) ::
",,
kent.edu,libcal.library.kent.edu,Small Group Study Rooms - LibCal - Kent State University - LibCal - Kent State University,,
kent.edu,apps.library.kent.edu,"New Materials for Architecture and Environmental Design,
          Alpenorte : uber Nacht in besonderer Architektur = Alpine retreats : unique hotel architecture / Claudia Miller, Hannes Bauerle ; [mit Beitragen von Thomas Linkel, Jorg Schroder ; Ubersetzung, Antoinette Aichele-Platen, Yasmin Grunding].        ,
          Into the void Pacific : building the 1939 San Francisco World's Fair / Andrew M. Shanken.        ,
          Tugendhat House : Ludwig Mies van der Rohe / Daniela Hammer- Tugendhat, Ivo Hammer, Wolf Tegethoff.        ,
          Go-to guide for engineering curricula, grades 9-12 : choosing and using the best instructional materials for your students / edited by Cary I. Sneider.        ,
          Morphology of times : European cities and their historical growth / Ton Hinse.        ,
          Energy efficiency solutions for historic buildings : a handbook / edited by Alexandra Troi and Zeno Bastian.        ,
          Go-to guide for engineering curricula : choosing and using the best instructional materials for your students. Grades 6-8 / edited by Cary I. Sneider.        ,
          Archi.pop : mediating architecture in popular culture / edited by D. Medina Lasansky.        ,
          Report on performance-based requirements for concrete / reported by ACI Committee 329.        ,
          Daylighting design : planning strategies and best practice solutions / Mohamed Boubekri ; with an introduction by Christian Bartenbach and Mohamed Boubekri.        ,
          International building code / International Code Council.        ,
          Team 10 : an archival history / Annie Pedret.        ,
          Sustainable facades : design methods for high-performance building envelopes / Ajla Aksamija, Ph. D., Perkins+Will.        ,
          Sustainability revolution : portrait of a paradigm shift / Andres R. Edwards ; foreword by David W. Orr.        ,
          National electrical code handbook / Mark W. Earley, editor-in-chief ; Christopher D. Coache, Mark Cloutier, Gil Moniz, [editors].        ,
          Human thermal environments : the effects of hot, moderate, and cold environments on human health, comfort, and performance / Ken Parsons.        ,
          Threshold spaces : transitions in architecture : analysis and design tools / Till Boettger.        ,
          Frank Lloyd Wright : preservation, design, and adding to iconic buildings / edited by Richard Longstreth.        ,
          Modern man : the life of Le Corbusier, architect of tomorrow / Anthony Flint.        ,
          Passive house design : planning and design of energy-efficient buildings / Roberto Gonzalo, Rainer Vallentin.        ,
          Frank Lloyd Wright : the rooms : interiors and decorative arts / photographed by Alan Weintraub ; text by Margo Stipe ; foreword by David A. Hanks.        ,
          Place and displacement exhibiting architecture / edited by Thordis Arrhenius, Mari Lending, Wallis Miller, Jeremie Michael McGowan.        ,
          Heating, cooling, lighting : sustainable design methods for architects / Norbert Lechner.        ,
          Design of wood structures ASD/LRFD / Donald E. Breyer ; Kelly Cobeen ; Kenneth J. Fridley ; David Pollock.        ,
          Domestic interiors : representing homes from the Victorians to the moderns / edited by Georgina Downey.        ,
          Mies van der Rohe : the built work / Carsten Krohn.        ,
          Sustainable urbanism : urban design with nature / Douglas Farr.        ,
          Urban microclimate : designing the spaces between buildings / Evyatar Erell, David Pearlmutter, and Terry Williamson.        ,
          Visual culture in the built environment : a global perspective / by Susan M. Winchip.        ,
          Urban ecology : science of cities / Richard T. T. Forman.        ,
          Landmarks of Hyde County, North Carolina : the mainland & Ocracoke Island / Claudia R. Brown & Diane E. Lea ; edited by J. Daniel Pezzoni.        ,
          Building the evidence base : understanding research in healthcare design.        ,
          Green roof infrastructure / by Steven Peck.        ,
          Planting soils for landscape architectural projects / Barrett L. Kays.        ,
          Design for learning : values, qualities and processes of enriching school landscapes / by Julie M. Johnson.        ,
          Wayfinding : principles and practice / David Raphael.        ,
          Forum on therapeutic garden design.        ,
          Geographic information systems : using the tools for informed growth / by Karen C. Hanna.        ,
          Reclamation planning of pits and quarries / by Anthony M. Bauer.        ,
          Successful ecological restoration : a framework for planning/design / by Lee R. Skabelund, G.M. Kondolf, Craig Johnson, Allegra Bukojemsky.        ,
          Introduction to evidence-based design : exploring healthcare and design.        ,
          Integrating BIM technology into landscape architecture / by James L. Sipes.        ,
          Modern hospice design : the architecture of palliative care / Ken Worpole.        ,
          New frontiers in technological literacy : breaking with the past / edited by John R. Dakers.        ,
          On Frank Lloyd Wright's concrete adobe : Irving Gill, Rudolph Schindler and the American Southwest / Donald Leslie Johnson, University of South Australia, Adelaide.        ,
          Autonomy and ideology : positioning an avant-garde in America / edited by R.E. Somol.        ,
          Sustainable design for interior environments / Susan M. Winchip.        ,
          Building transatlantic Italy : architectural dialogues with postwar America / Paolo Scrivano, Boston University, USA.        ,
          Collaborators : interactions in the architectural design process / Gilbert Herbert (Emeritus Professor of Architecture and Town Planning, Technion, Israel Institute of Technology, Haifa, Israel) and Mark Donchin (Architect and City Planner, Los Angele        ,
          Architectural theories of the environment : posthuman territory / edited by Ariane Lourie Harrison.        ,
          Nurseries : a design guide / Mark Dudek.        ,
          Furnishing - zoning : spaces, materials, fit-out / editors, Alexander Reichel, Kerstin Schultz ; authors, Eva Maria Herrmann, Marcus Kaiser, Tobias Katz ; [translation from German into English, Hartwin Busch].        ,
          Digital turn in architecture 1992-2012 / edited by Mario Carpo.        ,
          Designing interiors / Rosemary Kilmer, ASID, W. Otie Kilmer, AIA.        ,
          Defining technological literacy : towards an epistemological framework / [edited by] John R. Dakers.        ,
          Frank Lloyd Wright and his manner of thought / Jerome Klinkowitz.        ,
          Innovation imperative : architectures of vitality / guest-edited by Pia Ednie-Brown, Mark Burry and Andrew Burrow.        ,
          Interior plan : concepts and exercises / Roberto J. Rengel.        ,
          Topology of everyday constellations / Georges Teyssot.        ,
          Place advantage : applied psychology for interior architecture / Sally Augustin.        ,
          Structural design : a practical guide for architects / Rod Underwood, Michele Chiuini.        ,
          Mies / Detlef Mertins.        ,
          Dream home : what you need to know before you buy / Anthony Alfonsin.        ,
          Rethinking technology : a reader in architectural theory / edited by William W. Braham and Jonathan A. Hale with John Stanislav Sadar.        ,
          Tracing modernity : manifestations of the modern in architecture and the city / edited by Mari Hvattum and Christian Hermansen.        ,
          Design details for health : making the most of design's healing potential / Cynthia Leibrock, Debra D. Harris.        ,
          Designer's guide to doing research : applying knowledge to inform design / Sally Augustin, Cindy Coleman.        ,
          Architectural presentation / Bert Bielefeld (ed.).        ,
          Houses without names : architectural nomenclature and the classification of America's common houses / Thomas C. Hubka.        ,
          Cycle space : architecture & urban design in the age of the bicycle / Steven Fleming.        ,
          Rural Studio at twenty : designing and building in Hale County, Alabama / Andrew Freear and Elena Barthel, with Andrea Oppenheimer Dean ; photography by Timothy Hursley.        ,
          Toward an architecture of enjoyment / Henri Lefebvre ; edited by ukasz Stanek ; translated by Robert Bononno.        ,
          Modernizing Main Street : architecture and consumer culture in the New Deal / Gabrielle Esperdy.        ,
          New structuralism : design, engineering and architectural technologies / guest-edited by Rivka Oxman and Robert Oxman.        ,
          Houses : Denton Corker Marshall / [photography, Tim Griffith ; foreword, Deyan Sudjic].        ,
          Architectural atmospheres : on the experience and politics of architecture / with texts by Gernot Bohme, Christian Borch, Olafur Eliasson, Juhani Pallasmaa ; Christian Borch (ed.).        ,
          Toward an integral practice of architecture / Richter Dahl Rocha & Associes.        ,
          Robotic touch : how robots change architecture / Fabio Gramazio, Matthias Kohler, Jan Willmann.        ,
          Buildings must die : a perverse view of architecture / Stephen Cairns, Jane M. Jacobs.        ,
          Urban hopes : made in China by Steven Holl / Christoph a. Kumpusch, editor.        ,
          Oscar Niemeyer : eine Legende der Moderne = a legend of modernism / herausgegeben von = edited by Paul Andreas und Ingeborg Flagge ; mit Beitragen von = with contributions by Paul Andreas ... [et al.].        ,
          Carbon primer for the built environment / Simon Foxell.        ,
          City choreographer : Lawrence Halprin in urban renewal America / Alison Bick Hirsch.        ,
          Rob/Arch 2012 : robotic fabrication in architecture, art and design / Sigrid Brell-Cokcan, Johannes Braumann (eds.).        ,
          Green building illustrated / Francis D.K. Ching, Ian M. Shapiro.        ,
          Jean-Marc Ibos, Myrto Vitart : architecture and the city / Dominique Boudet, ed. ; [translation, Emma Cand, Ronald Corlette Theuil].        ,
          Modernism magazine.        ,
          Interior design and architecture : critical and primary sources / edited by Mark Taylor.        ,
          Air from other planets : a brief history of architecture to come / Sean Lally.        ,
          Street art, public city : law, crime and the urban imagination / Alison Young.        ,
          Richard Rogers : inside out / by Jeremy Melvin.        ,
          Future living : collective housing in Japan / Claudia Hildner ; translation, Steven Lindberg.        ,
          Consider a spherical patent : IP and Patenting in Technology Business / Joseph E. Gortych.        ,
          Kenchiku to toshi = Architecture and urbanism : A + U.        ,
          Arts & architecture.        ,
          Thomas Heatherwick : making / Thomas Heatherwick.        ,
          Understanding architecture : its elements, history, and meaning / Leland M. Roth and Amanda C. Roth Clark.        ,
          Computation works : the building of algorithmic thought / guest-edited by Brady Peters and Xavier De Kestelier.        ,
          Inside Smartgeometry : expanding the architectural possibilities of computational design / [edited by] Brady Peters & Terri Peters.        ,
          Manufacturing material effects : rethinking design and making in architecture / edited by Branko Kolarevic and Kevin R. Klinger.        ",,
kent.edu,kentlink.kent.edu,KentLINK - Library Catalog of Kent State University - Basic Keyword Search,,
kent.edu,digitalcommons.kent.edu,"
Excellence in Performing Arts Research | University Libraries | Kent State University
",,
kent.edu,libguides.tusc.kent.edu,Home - Government Information  - LibGuides at Kent State University at Tuscarawas,,Government Information Guide guide for Federal Depository Libraries. (adapted from Muskingum University via Ryan McLaughlin)
kent.edu,libguides.eliv.kent.edu,A - Alphabetical List of Databases - LibGuides at Kent State University at East Liverpool,,LibGuides. Alphabetical List of Databases. A.
kent.edu,libguides.salem.kent.edu,Home - LibGuides at Kent State University at Salem,,
kent.edu,libguides.trumbull.kent.edu,Contact Us - KSU Trumbull Library Hours And Contact Information - LibGuides at Kent State University at Trumbull,,The following guide provides information about how to contact the library and our general hours of operation. Note: This information is subject to change. Contact Information
kent.edu,libguides.geauga.kent.edu,Activating the VPN - Resources for Distance (Online) Learners - LibGuides at Kent State University Geauga and Twinsburg Academic Center,,"This guide is made specifically for students working off campus or from home, but it can also be helpful for any students working at home."
convio.net,secure2.convio.net,"

Kent State University
",,
kent.edu,fsportal.ehhs.kent.edu,"College and Graduate School of Education, Health, and Human Services1",,
kent.edu,campusworks.kent.edu,CampusWorks : Print : Student Employment Certification Statement & Acknowledgement of Receipt For The Secured Use And Confidentiality Of University Records And Data,,
gedscholars.org,gedscholars.org, College: You have questions? We have the answers! ,,
kent.edu,www.salem.kent.edu,Bachelor Degree in Insurance Studies at Kent State University,,
zenfolio.com,kenttheatre.zenfolio.com,"
            Kent State University School of Theatre & Dance | All Photographs
        ",,
kent.edu,musicedmasters.kent.edu,Faculty Bios | Kent State Online Master of Music in Music Education,,"Richard Devore Richard Devore is associate professor of music theory at Kent State University, where he teaches undergraduate and graduate courses in ear"
kent.edu,www.cs.kent.edu,"VLSI DESIGN GROUP, COMPUTER SCIENCE DEPARTMENT, KENT STATE UNIVERSITY",,
kent.edu,www.columbiana.kent.edu,Faculty and Staff,,
kent.edu,libguides.stark.kent.edu,Home - Plagiarism Workshop - LibGuides at Kent State University at Stark,,This guides addresses plagiarism in a number of ways. Primarily it serves to educate in-coming students on what constitutes plagiarism and informs them of the policies and procedures for those students accused of acts of plagiarism.
kent.edu,www.math.kent.edu,Math COF at Kent State University,,
kent.edu,personal.kent.edu,Center for Nuclear Research - Seminars - Kent State University,,
kent.edu,cnr2.kent.edu,"Hadronic Physics Conferences, Workshops, and Summer Schools",,
kent.edu,einside.kent.edu,Your Department's Help Is Needed to Improve Web Accessibility,,"So what does Kentucky have over Ohio, other than the Derby? Despite the fact that the federal mandate about Web accessibility has yet to impact university Web sites, states such as Kentucky have already implemented legislation around this issue. There, the Kentucky Accessible Information Technology Act requires that university Web sites meet Web accessibility requirements. We won't be left behind. Kent State University has also adopted Web accessibility policy, viewable in the University Policy Register. "
kent.edu,secureit.kent.edu,"SecureIt.kent.edu | Kent State University's Cyber Security Initiative,Kent State | Information Services Secure IT",,Just another WordPress site
edusupportcenter.com,bbcrm.edusupportcenter.com,Kent State University - Online Support Center,,
kent.edu,internship.jmc.kent.edu,School of Journalism and Mass Communication Internship Database,,"Joomla! - the dynamic portal engine and content management system,The Kent State University School of Journalism and Mass Communication.  Includes JMC feature stories, undergraduate and graduate course information, departmental resources, internships and jobs."
kentstateuniversitypress.com,kentstateuniversitypress.com,The Kent State University Press »  Recent Releases,,
kent.edu,ucsupport.kent.edu,Jabber Chat & Soft Phone - Unified Communications at Kent State University,,Resources for Unified Communications Use and  Support
kent.edu,www.personal.kent.edu,Dr. Andrew Burns at Kent State University at Stark,,
kent.edu,local2.stark.kent.edu,Stark Campus Library--Faculty Publications,,
kent.edu,stark.kent.edu,About Kent State University at Stark,,
kent.edu,www.eliv.kent.edu,Faculty and Staff Overview,,
kent.edu,fla.mcls.kent.edu,Kent State University 2015 STARTALK Teacher Leadership Academy - 2015 Regents STARTALK  Foreign Language Academy ,,
kent.edu,www.cudc.kent.edu,Cleveland Urban Design » Kent State University,,
kent.edu,www.ehhs.kent.edu,"College and Graduate School of Education, Health, and Human Services1",,
kent.edu,stuportal.ehhs.kent.edu,"College of Education, Health, and Human Services Student Portal",,
kent.edu,ehhs.kent.edu,"College of Education, Health, and Human Services Student Portal",,
kent.edu,intra.library.kent.edu,University Libraries Intranet,,
kent.edu,conted.tusc.kent.edu,College for Kids,,
kent.edu,libguides.ashtabula.kent.edu,Research Databases - Nursing & Allied Health Resources - LibGuides at Kent State University at Ashtabula,,LibGuides. Nursing & Allied Health Resources. Research Databases.
domain,fqdn,title,keywords,description
niu.edu,niu.edu,"Northern Illinois University - Your Future, Our Focus",,"An education at NIU is more than just an academic degree. NIU opens the doors to career success, critical thinking, and lifelong learning. Find out how to apply today. "
niu.edu,www.grad.niu.edu,Apply to the Graduate School - NIU - The Graduate School,,Submit your graduate school application with NIU with our easy online application process.
niu.edu,catalog.niu.edu,Northern Illinois University - Acalog ACMS™,,Northern Illinois University academic catalogs.
niu.edu,www.fa.niu.edu,Scholarship Office - NIU - Northern Illinois University,,
niu.edu,doit.niu.edu,Web Site Privacy Policy - NIU - Division of Information Technology,,
niu.edu,ssl.niu.edu,Scholarship Finder - Northern Illinois University,,
niu.edu,calendar.niu.edu,"
        Events Calendar - Northern Illinois University
    ,
    NIU Calendar
    ",,"Northern Illinois University events, powered by Localist"
niu.edu,www.chhs.niu.edu,AHCD Home - NIU - School of Allied Health & Communicative Disorders,,
niu.edu,www.cob.niu.edu,The Department of Accountancy - NIU - College of Business,,NIU's Accountancy students' performance on the CPA exam has ranked among the best in the nation for three decades.
niu.edu,www.bios.niu.edu,NIU Department of Biological Sciences,,Northern Illinois University Department of Biological Sciences
niu.edu,www.cedu.niu.edu,Home - NIU - Department of Kinesiology and Physical Education,,
niu.edu,cedu.niu.edu,Department of Literacy and Elementary Education - NIU - Department of Literacy,,
niu.edu,www.stuaff.niu.edu,Association of Campus Religious Organizations - NIU - Division of Student Affairs & Enrollment Management - ACRO - Campus Ministry,,
niu.edu,infosession.niu.edu,Community College Pathways - Northern Illinois University - Off Campus Academics,,
niu.edu,www.hr.niu.edu,Insurance and Benefits - Human Resource Services - Northern Illinois University,,
niu.edu,www.ulib.niu.edu,Calendars - NIU - University Libraries,,
niu.edu,www.compliance.niu.edu,Risk Management - Compliance Administration - Northern Illinois University,,
niu.edu,www.reg.niu.edu,Registration & Records - NIU - Northern Illinois University,,
niu.edu,www.cpareview.niu.edu,"
 CPA Review - College of Business Northern Illinois University
",,
niu.edu,www.chembio.niu.edu,Graduate Programs - NIU - Department of Chemistry & Biochemistry ,,
niu.edu,www.engl.niu.edu,Graduate Programs - NIU - Department of English,,
niu.edu,www.teachercertification.niu.edu,Teacher Certification - NIU - Northern Illinois University,,
niu.edu,www.scholarships.niu.edu,"Forward, Together Forward Scholarship - NIU - Division of Student Affairs & Enrollment Management",,
niu.edu,www.comm.niu.edu,Undergraduate Program - NIU - Department of Communication,,Communication Studies and Journalism undergraduate degree program at Northern Illinois University
niu.edu,chhs.niu.edu,"Child Development Lab - NIU - School of Family, Consumer & Nutrition Sciences",,
niu.edu,polisci.niu.edu,Undergraduate Programs | Degrees in Political Science | Department of Political Science - NIU,,The NIU Department of Political Science is committed to quality undergraduate education and has a reputation for excellence in teaching.
niu.edu,www.sociology.niu.edu,Undergraduate Program - NIU - Department of Sociology,,
niu.edu,www.p20.niu.edu,Center for P-20 Engagement - Northern Illinois University,,"Projects, activities, and events of Northern Illinois University's Center for P-20 Engagement, working to support education from preschool through graduate school and beyond."
niu.edu,www.outreach.niu.edu,Motorcycle Safety Project - Northern Illinois University,,
niu.edu,www.mpa.niu.edu,Current Research - NIU - Department of Public Administration,,
niu.edu,www.advisingcenter.niu.edu,Academic Advising Center - NIU - Northern Illinois University,,
niu.edu,www.osp.niu.edu,Office of Sponsored Projects - NIU - Northern Illinois University,,
niu.edu,www.research.niu.edu,Division of Research and Innovation Partnerships - NIU - Northern Illinois University,,
niu.edu,directory.niu.edu,"
    Directory - Northern Illinois University
",,
niu.edu,oseel.niu.edu,Research Rookies Faculty Mentors,,
